car_id,ride_date,deviation_normal,target_class
p17927557N,2020-01-18,12.191,engine_fuel
p17927557N,2020-01-19,13.564,engine_fuel
p17927557N,2020-01-20,12.896,engine_fuel
p17927557N,2020-01-21,15.94,engine_fuel
p17927557N,2020-01-22,17.436,engine_fuel
p17927557N,2020-01-23,12.542,engine_fuel
p17927557N,2020-01-24,10.528,engine_fuel
p17927557N,2020-01-25,5.503,engine_fuel
p17927557N,2020-01-26,8.29,engine_fuel
p17927557N,2020-01-27,4.744,engine_fuel
p17927557N,2020-01-28,4.119,engine_fuel
p17927557N,2020-01-29,5.182,engine_fuel
p17927557N,2020-01-30,5.477,engine_fuel
p17927557N,2020-01-31,4.542,engine_fuel
p17927557N,2020-02-01,0.045,engine_fuel
p17927557N,2020-02-02,-1.997,engine_fuel
p17927557N,2020-02-03,-6.773,engine_fuel
p17927557N,2020-02-04,-7.582,engine_fuel
p17927557N,2020-02-05,-6.821,engine_fuel
p17927557N,2020-02-06,-6.722,engine_fuel
p17927557N,2020-02-07,-6.576,engine_fuel
p17927557N,2020-02-08,-5.636,engine_fuel
p17927557N,2020-02-09,-2.777,engine_fuel
p17927557N,2020-02-10,-4.827,engine_fuel
p17927557N,2020-02-11,-2.396,engine_fuel
p17927557N,2020-02-12,-6.794,engine_fuel
p17927557N,2020-02-13,-11.704,engine_fuel
p17927557N,2020-02-14,-11.967,engine_fuel
p17927557N,2020-02-15,-6.113,engine_fuel
p17927557N,2020-02-16,-1.388,engine_fuel
p17927557N,2020-02-17,6.044,engine_fuel
p17927557N,2020-02-18,9.8,engine_fuel
p17927557N,2020-02-19,11.555,engine_fuel
p17927557N,2020-02-20,22.494,engine_fuel
p17927557N,2020-02-21,22.545,engine_fuel
p17927557N,2020-02-22,25.759,engine_fuel
p17927557N,2020-02-23,26.171,engine_fuel
p17927557N,2020-02-24,27.678,engine_fuel
p17927557N,2020-02-25,27.849,engine_fuel
p17927557N,2020-02-26,30.393,engine_fuel
p17927557N,2020-02-27,27.698,engine_fuel
p17927557N,2020-02-28,23.797,engine_fuel
p17927557N,2020-02-29,20.69,engine_fuel
p17927557N,2020-03-01,24.91,engine_fuel
p17927557N,2020-03-02,24.356,engine_fuel
p17927557N,2020-03-03,23.628,engine_fuel
p17927557N,2020-03-04,17.145,engine_fuel
p17927557N,2020-03-05,14.874,engine_fuel
p17927557N,2020-03-06,11.912,engine_fuel
p17927557N,2020-03-07,14.403,engine_fuel
p17927557N,2020-03-08,7.746,engine_fuel
p17927557N,2020-03-09,14.508,engine_fuel
p17927557N,2020-03-10,17.247,engine_fuel
p17927557N,2020-03-11,16.658,engine_fuel
p17927557N,2020-03-12,13.661,engine_fuel
p17927557N,2020-03-13,11.466,engine_fuel
p17927557N,2020-03-14,8.798,engine_fuel
p17927557N,2020-03-15,7.716,engine_fuel
p17927557N,2020-03-16,6.821,engine_fuel
p17927557N,2020-03-17,10.963,engine_fuel
p17927557N,2020-03-18,6.604,engine_fuel
p17927557N,2020-03-19,5.539,engine_fuel
p17927557N,2020-03-20,6.109,engine_fuel
p17927557N,2020-03-21,3.926,engine_fuel
p17927557N,2020-03-22,3.859,engine_fuel
p17927557N,2020-03-23,3.488,engine_fuel
p17927557N,2020-03-24,6.607,engine_fuel
p17927557N,2020-03-25,6.799,engine_fuel
p17927557N,2020-03-26,2.007,engine_fuel
p17927557N,2020-03-27,6.282,engine_fuel
p17927557N,2020-03-28,5.483,engine_fuel
p17927557N,2020-03-29,-1.082,engine_fuel
p17927557N,2020-03-30,0.133,engine_fuel
p17927557N,2020-03-31,2.902,engine_fuel
p17927557N,2020-04-01,0.431,engine_fuel
M-1111680h,2020-01-01,-2.284,engine_ignition
M-1111680h,2020-01-02,-0.712,engine_ignition
M-1111680h,2020-01-03,4.785,engine_ignition
M-1111680h,2020-01-04,2.422,engine_ignition
M-1111680h,2020-01-05,2.468,engine_ignition
M-1111680h,2020-01-06,-1.659,engine_ignition
M-1111680h,2020-01-07,2.828,engine_ignition
M-1111680h,2020-01-08,5.244,engine_ignition
M-1111680h,2020-01-09,6.831,engine_ignition
M-1111680h,2020-01-10,4.204,engine_ignition
M-1111680h,2020-01-11,6.869,engine_ignition
M-1111680h,2020-01-12,3.902,engine_ignition
M-1111680h,2020-01-13,6.857,engine_ignition
M-1111680h,2020-01-14,7.406,engine_ignition
M-1111680h,2020-01-15,10.085,engine_ignition
M-1111680h,2020-01-16,11.339,engine_ignition
M-1111680h,2020-01-17,11.063,engine_ignition
M-1111680h,2020-01-18,11.806,engine_ignition
M-1111680h,2020-01-19,10.683,engine_ignition
M-1111680h,2020-01-20,16.746,engine_ignition
M-1111680h,2020-01-21,12.189,engine_ignition
M-1111680h,2020-01-22,1.986,engine_ignition
M-1111680h,2020-01-23,-0.524,engine_ignition
M-1111680h,2020-01-24,2.675,engine_ignition
M-1111680h,2020-01-25,10.551,engine_ignition
M-1111680h,2020-01-26,15.091,engine_ignition
M-1111680h,2020-01-27,8.55,engine_ignition
M-1111680h,2020-01-28,5.341,engine_ignition
M-1111680h,2020-01-29,10.688,engine_ignition
M-1111680h,2020-01-30,3.317,engine_ignition
M-1111680h,2020-01-31,-0.883,engine_ignition
M-1111680h,2020-02-01,-1.035,engine_ignition
M-1111680h,2020-02-02,0.624,engine_ignition
M-1111680h,2020-02-03,3.598,engine_ignition
M-1111680h,2020-02-04,7.602,engine_ignition
M-1111680h,2020-02-05,7.257,engine_ignition
M-1111680h,2020-02-06,7.746,engine_ignition
M-1111680h,2020-02-07,3.129,engine_ignition
M-1111680h,2020-02-08,5.565,engine_ignition
M-1111680h,2020-02-09,1.711,engine_ignition
M-1111680h,2020-02-10,-0.223,engine_ignition
M-1111680h,2020-02-11,0.082,engine_ignition
M-1111680h,2020-02-12,4.019,engine_ignition
M-1111680h,2020-02-13,0.614,engine_ignition
M-1111680h,2020-02-14,3.287,engine_ignition
M-1111680h,2020-02-15,7.939,engine_ignition
M-1111680h,2020-02-16,5.958,engine_ignition
M-1111680h,2020-02-17,6.734,engine_ignition
M-1111680h,2020-02-18,2.402,engine_ignition
M-1111680h,2020-02-19,2.136,engine_ignition
M-1111680h,2020-02-20,1.944,engine_ignition
M-1111680h,2020-02-21,2.483,engine_ignition
M-1111680h,2020-02-22,22.45,engine_ignition
M-1111680h,2020-02-23,25.556,engine_ignition
M-1111680h,2020-02-24,24.885,engine_ignition
M-1111680h,2020-02-25,25.913,engine_ignition
M-1111680h,2020-02-26,28.163,engine_ignition
M-1111680h,2020-02-27,25.844,engine_ignition
M-1111680h,2020-02-28,27.611,engine_ignition
M-1111680h,2020-02-29,29.445,engine_ignition
M-1111680h,2020-03-01,34.354,engine_ignition
M-1111680h,2020-03-02,30.849,engine_ignition
M-1111680h,2020-03-03,25.926,engine_ignition
M-1111680h,2020-03-04,23.545,engine_ignition
M-1111680h,2020-03-05,15.519,engine_ignition
M-1111680h,2020-03-06,14.241,engine_ignition
M-1111680h,2020-03-07,13.141,engine_ignition
M-1111680h,2020-03-08,14.375,engine_ignition
M-1111680h,2020-03-09,8.501,engine_ignition
M-1111680h,2020-03-10,6.642,engine_ignition
M-1111680h,2020-03-11,8.689,engine_ignition
M-1111680h,2020-03-12,15.697,engine_ignition
M-1111680h,2020-03-13,15.342,engine_ignition
M-1111680h,2020-03-14,13.681,engine_ignition
M-1111680h,2020-03-15,16.768,engine_ignition
M-1111680h,2020-03-16,16.115,engine_ignition
M-1111680h,2020-03-17,16.226,engine_ignition
M-1111680h,2020-03-18,17.259,engine_ignition
M-1111680h,2020-03-19,20.807,engine_ignition
M-1111680h,2020-03-20,25.072,engine_ignition
M-1111680h,2020-03-21,24.256,engine_ignition
M-1111680h,2020-03-22,27.819,engine_ignition
M-1111680h,2020-03-23,25.001,engine_ignition
M-1111680h,2020-03-24,23.427,engine_ignition
M-1111680h,2020-03-25,19.721,engine_ignition
M-1111680h,2020-03-26,22.675,engine_ignition
M-1111680h,2020-03-27,21.962,engine_ignition
M-1111680h,2020-03-28,19.245,engine_ignition
M-1111680h,2020-03-29,18.808,engine_ignition
M-1111680h,2020-03-30,17.575,engine_ignition
M-1111680h,2020-03-31,17.523,engine_ignition
M-1111680h,2020-04-01,21.741,engine_ignition
t87727056H,2020-01-01,-0.256,engine_ignition
t87727056H,2020-01-02,2.376,engine_ignition
t87727056H,2020-01-03,2.472,engine_ignition
t87727056H,2020-01-04,7.184,engine_ignition
t87727056H,2020-01-05,5.312,engine_ignition
t87727056H,2020-01-06,5.755,engine_ignition
t87727056H,2020-01-07,1.921,engine_ignition
t87727056H,2020-01-08,0.059,engine_ignition
t87727056H,2020-01-09,0.186,engine_ignition
t87727056H,2020-01-10,1.628,engine_ignition
t87727056H,2020-01-11,0.205,engine_ignition
t87727056H,2020-01-12,2.183,engine_ignition
t87727056H,2020-01-13,0.962,engine_ignition
t87727056H,2020-01-14,1.525,engine_ignition
t87727056H,2020-01-15,-2.571,engine_ignition
t87727056H,2020-01-16,-2.526,engine_ignition
t87727056H,2020-01-17,0.994,engine_ignition
t87727056H,2020-01-18,-0.583,engine_ignition
t87727056H,2020-01-19,-1.863,engine_ignition
t87727056H,2020-01-20,3.849,engine_ignition
t87727056H,2020-01-21,-0.241,engine_ignition
t87727056H,2020-01-22,4.66,engine_ignition
t87727056H,2020-01-23,8.193,engine_ignition
t87727056H,2020-01-24,9.507,engine_ignition
t87727056H,2020-01-25,10.667,engine_ignition
t87727056H,2020-01-26,13.351,engine_ignition
t87727056H,2020-01-27,16.488,engine_ignition
t87727056H,2020-01-28,17.529,engine_ignition
t87727056H,2020-01-29,17.91,engine_ignition
t87727056H,2020-01-30,17.611,engine_ignition
t87727056H,2020-01-31,13.408,engine_ignition
t87727056H,2020-02-01,11.125,engine_ignition
t87727056H,2020-02-02,12.798,engine_ignition
t87727056H,2020-02-03,9.85,engine_ignition
t87727056H,2020-02-04,6.243,engine_ignition
t87727056H,2020-02-05,0.934,engine_ignition
t87727056H,2020-02-06,-5.033,engine_ignition
t87727056H,2020-02-07,-2.828,engine_ignition
t87727056H,2020-02-08,-0.542,engine_ignition
t87727056H,2020-02-09,-0.45,engine_ignition
t87727056H,2020-02-10,-1.547,engine_ignition
t87727056H,2020-02-11,-1.146,engine_ignition
t87727056H,2020-02-12,2.255,engine_ignition
t87727056H,2020-02-13,0.777,engine_ignition
t87727056H,2020-02-14,4.297,engine_ignition
t87727056H,2020-02-15,4.59,engine_ignition
t87727056H,2020-02-16,1.747,engine_ignition
t87727056H,2020-02-17,-1.989,engine_ignition
t87727056H,2020-02-18,-6.57,engine_ignition
t87727056H,2020-02-19,-6.163,engine_ignition
t87727056H,2020-02-20,-11.531,engine_ignition
t87727056H,2020-02-21,-16.702,engine_ignition
t87727056H,2020-02-22,-14.132,engine_ignition
t87727056H,2020-02-23,30.083,engine_ignition
t87727056H,2020-02-24,28.893,engine_ignition
t87727056H,2020-02-25,28.06,engine_ignition
t87727056H,2020-02-26,29.231,engine_ignition
t87727056H,2020-02-27,30.485,engine_ignition
t87727056H,2020-02-28,28.374,engine_ignition
t87727056H,2020-02-29,29.145,engine_ignition
t87727056H,2020-03-01,23.98,engine_ignition
t87727056H,2020-03-02,23.019,engine_ignition
t87727056H,2020-03-03,20.252,engine_ignition
t87727056H,2020-03-04,18.094,engine_ignition
t87727056H,2020-03-05,15.073,engine_ignition
t87727056H,2020-03-06,14.987,engine_ignition
t87727056H,2020-03-07,15.831,engine_ignition
t87727056H,2020-03-08,17.239,engine_ignition
t87727056H,2020-03-09,16.18,engine_ignition
t87727056H,2020-03-10,17.568,engine_ignition
t87727056H,2020-03-11,16.637,engine_ignition
t87727056H,2020-03-12,15.36,engine_ignition
t87727056H,2020-03-13,17.382,engine_ignition
t87727056H,2020-03-14,21.272,engine_ignition
t87727056H,2020-03-15,20.545,engine_ignition
t87727056H,2020-03-16,16.989,engine_ignition
t87727056H,2020-03-17,18.004,engine_ignition
t87727056H,2020-03-18,14.614,engine_ignition
t87727056H,2020-03-19,17.613,engine_ignition
t87727056H,2020-03-20,17.258,engine_ignition
t87727056H,2020-03-21,18.566,engine_ignition
t87727056H,2020-03-22,17.016,engine_ignition
t87727056H,2020-03-23,16.442,engine_ignition
t87727056H,2020-03-24,22.935,engine_ignition
t87727056H,2020-03-25,19.388,engine_ignition
t87727056H,2020-03-26,17.632,engine_ignition
t87727056H,2020-03-27,16.865,engine_ignition
t87727056H,2020-03-28,18.417,engine_ignition
t87727056H,2020-03-29,14.911,engine_ignition
t87727056H,2020-03-30,9.476,engine_ignition
t87727056H,2020-03-31,6.622,engine_ignition
t87727056H,2020-04-01,6.611,engine_ignition
j26265780j,2020-01-01,-0.0,engine_ignition
j26265780j,2020-01-02,-0.0,engine_ignition
j26265780j,2020-01-03,0.0,engine_ignition
j26265780j,2020-01-04,0.0,engine_ignition
j26265780j,2020-01-05,0.0,engine_ignition
j26265780j,2020-01-06,-0.0,engine_ignition
j26265780j,2020-01-07,0.0,engine_ignition
j26265780j,2020-01-08,0.0,engine_ignition
j26265780j,2020-01-09,0.0,engine_ignition
j26265780j,2020-01-10,-0.0,engine_ignition
j26265780j,2020-01-11,-0.0,engine_ignition
j26265780j,2020-01-12,-0.0,engine_ignition
j26265780j,2020-01-13,-0.0,engine_ignition
j26265780j,2020-01-14,-0.0,engine_ignition
j26265780j,2020-01-15,-0.0,engine_ignition
j26265780j,2020-01-16,-0.0,engine_ignition
j26265780j,2020-01-17,-0.001,engine_ignition
j26265780j,2020-01-18,-0.001,engine_ignition
j26265780j,2020-01-19,-0.001,engine_ignition
j26265780j,2020-01-20,-0.001,engine_ignition
j26265780j,2020-01-21,-0.001,engine_ignition
j26265780j,2020-01-22,-0.001,engine_ignition
j26265780j,2020-01-23,-0.001,engine_ignition
j26265780j,2020-01-24,-0.001,engine_ignition
j26265780j,2020-01-25,-0.002,engine_ignition
j26265780j,2020-01-26,-0.002,engine_ignition
j26265780j,2020-01-27,-0.002,engine_ignition
j26265780j,2020-01-28,-0.002,engine_ignition
j26265780j,2020-01-29,-0.002,engine_ignition
j26265780j,2020-01-30,-0.002,engine_ignition
j26265780j,2020-01-31,-0.002,engine_ignition
j26265780j,2020-02-01,-0.002,engine_ignition
j26265780j,2020-02-02,-0.002,engine_ignition
j26265780j,2020-02-03,-0.002,engine_ignition
j26265780j,2020-02-04,-0.002,engine_ignition
j26265780j,2020-02-05,-0.002,engine_ignition
j26265780j,2020-02-06,-0.002,engine_ignition
j26265780j,2020-02-07,-0.002,engine_ignition
j26265780j,2020-02-08,-0.002,engine_ignition
j26265780j,2020-02-09,-0.002,engine_ignition
j26265780j,2020-02-10,-0.002,engine_ignition
j26265780j,2020-02-11,-0.002,engine_ignition
j26265780j,2020-02-12,-0.002,engine_ignition
j26265780j,2020-02-13,-0.002,engine_ignition
j26265780j,2020-02-14,-0.002,engine_ignition
j26265780j,2020-02-15,-0.002,engine_ignition
j26265780j,2020-02-16,-0.34,engine_ignition
j26265780j,2020-02-17,-0.68,engine_ignition
j26265780j,2020-02-18,-1.02,engine_ignition
j26265780j,2020-02-19,-1.36,engine_ignition
j26265780j,2020-02-20,-1.53,engine_ignition
j26265780j,2020-02-21,-1.87,engine_ignition
j26265780j,2020-02-22,-2.21,engine_ignition
j26265780j,2020-02-23,-2.55,engine_ignition
j26265780j,2020-02-24,-2.89,engine_ignition
j26265780j,2020-02-25,-3.23,engine_ignition
j26265780j,2020-02-26,-3.57,engine_ignition
j26265780j,2020-02-27,-3.91,engine_ignition
j26265780j,2020-02-28,-4.25,engine_ignition
j26265780j,2020-02-29,-4.42,engine_ignition
j26265780j,2020-03-01,-4.76,engine_ignition
j26265780j,2020-03-02,-5.1,engine_ignition
j26265780j,2020-03-03,-5.44,engine_ignition
j26265780j,2020-03-04,-5.78,engine_ignition
j26265780j,2020-03-05,-6.12,engine_ignition
j26265780j,2020-03-06,-6.46,engine_ignition
j26265780j,2020-03-07,-6.8,engine_ignition
j26265780j,2020-03-08,-7.14,engine_ignition
j26265780j,2020-03-09,-7.31,engine_ignition
j26265780j,2020-03-10,-7.65,engine_ignition
j26265780j,2020-03-11,-7.99,engine_ignition
j26265780j,2020-03-12,-8.33,engine_ignition
j26265780j,2020-03-13,-8.67,engine_ignition
j26265780j,2020-03-14,-9.01,engine_ignition
j26265780j,2020-03-15,-9.349,engine_ignition
j26265780j,2020-03-16,-9.689,engine_ignition
j26265780j,2020-03-17,-10.029,engine_ignition
j26265780j,2020-03-18,-10.369,engine_ignition
j26265780j,2020-03-19,-10.539,engine_ignition
j26265780j,2020-03-20,-10.879,engine_ignition
j26265780j,2020-03-21,-11.219,engine_ignition
j26265780j,2020-03-22,-11.559,engine_ignition
j26265780j,2020-03-23,-11.899,engine_ignition
j26265780j,2020-03-24,-12.239,engine_ignition
j26265780j,2020-03-25,-12.579,engine_ignition
j26265780j,2020-03-26,-12.919,engine_ignition
j26265780j,2020-03-27,-13.259,engine_ignition
j26265780j,2020-03-28,-13.429,engine_ignition
j26265780j,2020-03-29,-13.769,engine_ignition
j26265780j,2020-03-30,-14.109,engine_ignition
j26265780j,2020-03-31,-14.449,engine_ignition
j26265780j,2020-04-01,-14.789,engine_ignition
f43525913Z,2020-01-01,-0.04,engine_ignition
f43525913Z,2020-01-02,1.728,engine_ignition
f43525913Z,2020-01-03,1.012,engine_ignition
f43525913Z,2020-01-04,-2.604,engine_ignition
f43525913Z,2020-01-05,0.857,engine_ignition
f43525913Z,2020-01-06,0.478,engine_ignition
f43525913Z,2020-01-07,2.895,engine_ignition
f43525913Z,2020-01-08,5.046,engine_ignition
f43525913Z,2020-01-09,4.771,engine_ignition
f43525913Z,2020-01-10,1.098,engine_ignition
f43525913Z,2020-01-11,-2.515,engine_ignition
f43525913Z,2020-01-12,-5.305,engine_ignition
f43525913Z,2020-01-13,-6.961,engine_ignition
f43525913Z,2020-01-14,-7.869,engine_ignition
f43525913Z,2020-01-15,-3.611,engine_ignition
f43525913Z,2020-01-16,-4.524,engine_ignition
f43525913Z,2020-01-17,-4.586,engine_ignition
f43525913Z,2020-01-18,-3.514,engine_ignition
f43525913Z,2020-01-19,-2.077,engine_ignition
f43525913Z,2020-01-20,-3.868,engine_ignition
f43525913Z,2020-01-21,-4.373,engine_ignition
f43525913Z,2020-01-22,-2.804,engine_ignition
f43525913Z,2020-01-23,-5.103,engine_ignition
f43525913Z,2020-01-24,-2.505,engine_ignition
f43525913Z,2020-01-25,-5.133,engine_ignition
f43525913Z,2020-01-26,-0.789,engine_ignition
f43525913Z,2020-01-27,-1.362,engine_ignition
f43525913Z,2020-01-28,-2.197,engine_ignition
f43525913Z,2020-01-29,-4.196,engine_ignition
f43525913Z,2020-01-30,-2.89,engine_ignition
f43525913Z,2020-01-31,-7.359,engine_ignition
f43525913Z,2020-02-01,-5.486,engine_ignition
f43525913Z,2020-02-02,-3.321,engine_ignition
f43525913Z,2020-02-03,-5.92,engine_ignition
f43525913Z,2020-02-04,-7.592,engine_ignition
f43525913Z,2020-02-05,-3.684,engine_ignition
f43525913Z,2020-02-06,-7.976,engine_ignition
f43525913Z,2020-02-07,-16.002,engine_ignition
f43525913Z,2020-02-08,-10.966,engine_ignition
f43525913Z,2020-02-09,-6.534,engine_ignition
f43525913Z,2020-02-10,-10.747,engine_ignition
f43525913Z,2020-02-11,-10.862,engine_ignition
f43525913Z,2020-02-12,-7.923,engine_ignition
f43525913Z,2020-02-13,-8.462,engine_ignition
f43525913Z,2020-02-14,-8.624,engine_ignition
f43525913Z,2020-02-15,-8.163,engine_ignition
f43525913Z,2020-02-16,-4.243,engine_ignition
f43525913Z,2020-02-17,-12.52,engine_ignition
f43525913Z,2020-02-18,-11.38,engine_ignition
f43525913Z,2020-02-19,-10.179,engine_ignition
f43525913Z,2020-02-20,-11.052,engine_ignition
f43525913Z,2020-02-21,-9.243,engine_ignition
f43525913Z,2020-02-22,-8.284,engine_ignition
f43525913Z,2020-02-23,29.244,engine_ignition
f43525913Z,2020-02-24,30.026,engine_ignition
f43525913Z,2020-02-25,31.542,engine_ignition
f43525913Z,2020-02-26,32.052,engine_ignition
f43525913Z,2020-02-27,42.044,engine_ignition
f43525913Z,2020-02-28,41.512,engine_ignition
f43525913Z,2020-02-29,39.887,engine_ignition
f43525913Z,2020-03-01,34.987,engine_ignition
f43525913Z,2020-03-02,36.411,engine_ignition
f43525913Z,2020-03-03,39.509,engine_ignition
f43525913Z,2020-03-04,36.873,engine_ignition
f43525913Z,2020-03-05,37.231,engine_ignition
f43525913Z,2020-03-06,39.438,engine_ignition
f43525913Z,2020-03-07,35.794,engine_ignition
f43525913Z,2020-03-08,34.497,engine_ignition
f43525913Z,2020-03-09,34.343,engine_ignition
f43525913Z,2020-03-10,30.163,engine_ignition
f43525913Z,2020-03-11,28.017,engine_ignition
f43525913Z,2020-03-12,30.971,engine_ignition
f43525913Z,2020-03-13,27.889,engine_ignition
f43525913Z,2020-03-14,27.324,engine_ignition
f43525913Z,2020-03-15,26.744,engine_ignition
f43525913Z,2020-03-16,24.884,engine_ignition
f43525913Z,2020-03-17,28.959,engine_ignition
f43525913Z,2020-03-18,28.179,engine_ignition
f43525913Z,2020-03-19,26.903,engine_ignition
f43525913Z,2020-03-20,28.602,engine_ignition
f43525913Z,2020-03-21,27.901,engine_ignition
f43525913Z,2020-03-22,31.348,engine_ignition
f43525913Z,2020-03-23,30.656,engine_ignition
f43525913Z,2020-03-24,34.664,engine_ignition
f43525913Z,2020-03-25,36.348,engine_ignition
f43525913Z,2020-03-26,36.263,engine_ignition
f43525913Z,2020-03-27,37.214,engine_ignition
f43525913Z,2020-03-28,36.48,engine_ignition
f43525913Z,2020-03-29,29.879,engine_ignition
f43525913Z,2020-03-30,30.14,engine_ignition
f43525913Z,2020-03-31,37.161,engine_ignition
f43525913Z,2020-04-01,34.147,engine_ignition
p14707024B,2020-01-01,-1.245,engine_ignition
p14707024B,2020-01-02,-2.659,engine_ignition
p14707024B,2020-01-03,-3.581,engine_ignition
p14707024B,2020-01-04,-13.123,engine_ignition
p14707024B,2020-01-05,-10.537,engine_ignition
p14707024B,2020-01-06,-6.959,engine_ignition
p14707024B,2020-01-07,-5.264,engine_ignition
p14707024B,2020-01-08,-4.286,engine_ignition
p14707024B,2020-01-09,-3.464,engine_ignition
p14707024B,2020-01-10,-4.543,engine_ignition
p14707024B,2020-01-11,-4.575,engine_ignition
p14707024B,2020-01-12,-5.175,engine_ignition
p14707024B,2020-01-13,-5.992,engine_ignition
p14707024B,2020-01-14,-5.183,engine_ignition
p14707024B,2020-01-15,-7.795,engine_ignition
p14707024B,2020-01-16,-9.071,engine_ignition
p14707024B,2020-01-17,-5.239,engine_ignition
p14707024B,2020-01-18,-1.652,engine_ignition
p14707024B,2020-01-19,-4.756,engine_ignition
p14707024B,2020-01-20,-7.004,engine_ignition
p14707024B,2020-01-21,-10.373,engine_ignition
p14707024B,2020-01-22,-0.704,engine_ignition
p14707024B,2020-01-23,-1.423,engine_ignition
p14707024B,2020-01-24,-2.494,engine_ignition
p14707024B,2020-01-25,-3.421,engine_ignition
p14707024B,2020-01-26,-5.575,engine_ignition
p14707024B,2020-01-27,-3.028,engine_ignition
p14707024B,2020-01-28,0.908,engine_ignition
p14707024B,2020-01-29,3.539,engine_ignition
p14707024B,2020-01-30,2.277,engine_ignition
p14707024B,2020-01-31,-2.946,engine_ignition
p14707024B,2020-02-01,-2.22,engine_ignition
p14707024B,2020-02-02,-4.455,engine_ignition
p14707024B,2020-02-03,-10.01,engine_ignition
p14707024B,2020-02-04,-11.385,engine_ignition
p14707024B,2020-02-05,-16.088,engine_ignition
p14707024B,2020-02-06,-15.816,engine_ignition
p14707024B,2020-02-07,-12.321,engine_ignition
p14707024B,2020-02-08,-12.261,engine_ignition
p14707024B,2020-02-09,-11.72,engine_ignition
p14707024B,2020-02-10,-12.133,engine_ignition
p14707024B,2020-02-11,-13.537,engine_ignition
p14707024B,2020-02-12,-13.631,engine_ignition
p14707024B,2020-02-13,-13.312,engine_ignition
p14707024B,2020-02-14,-5.922,engine_ignition
p14707024B,2020-02-15,-1.372,engine_ignition
p14707024B,2020-02-16,3.769,engine_ignition
p14707024B,2020-02-17,3.005,engine_ignition
p14707024B,2020-02-18,21.517,engine_ignition
p14707024B,2020-02-19,18.399,engine_ignition
p14707024B,2020-02-20,19.198,engine_ignition
p14707024B,2020-02-21,18.22,engine_ignition
p14707024B,2020-02-22,17.865,engine_ignition
p14707024B,2020-02-23,18.212,engine_ignition
p14707024B,2020-02-24,22.315,engine_ignition
p14707024B,2020-02-25,23.992,engine_ignition
p14707024B,2020-02-26,29.201,engine_ignition
p14707024B,2020-02-27,26.042,engine_ignition
p14707024B,2020-02-28,28.706,engine_ignition
p14707024B,2020-02-29,24.334,engine_ignition
p14707024B,2020-03-01,25.079,engine_ignition
p14707024B,2020-03-02,25.568,engine_ignition
p14707024B,2020-03-03,26.895,engine_ignition
p14707024B,2020-03-04,25.591,engine_ignition
p14707024B,2020-03-05,19.523,engine_ignition
p14707024B,2020-03-06,22.111,engine_ignition
p14707024B,2020-03-07,20.615,engine_ignition
p14707024B,2020-03-08,23.664,engine_ignition
p14707024B,2020-03-09,19.766,engine_ignition
p14707024B,2020-03-10,19.342,engine_ignition
p14707024B,2020-03-11,22.946,engine_ignition
p14707024B,2020-03-12,23.44,engine_ignition
p14707024B,2020-03-13,28.587,engine_ignition
p14707024B,2020-03-14,22.891,engine_ignition
p14707024B,2020-03-15,17.849,engine_ignition
p14707024B,2020-03-16,21.062,engine_ignition
p14707024B,2020-03-17,17.572,engine_ignition
p14707024B,2020-03-18,17.003,engine_ignition
p14707024B,2020-03-19,18.277,engine_ignition
p14707024B,2020-03-20,16.688,engine_ignition
p14707024B,2020-03-21,19.435,engine_ignition
p14707024B,2020-03-22,20.759,engine_ignition
p14707024B,2020-03-23,19.645,engine_ignition
p14707024B,2020-03-24,16.617,engine_ignition
p14707024B,2020-03-25,14.979,engine_ignition
p14707024B,2020-03-26,14.195,engine_ignition
p14707024B,2020-03-27,17.254,engine_ignition
p14707024B,2020-03-28,18.423,engine_ignition
p14707024B,2020-03-29,15.367,engine_ignition
p14707024B,2020-03-30,10.731,engine_ignition
p14707024B,2020-03-31,15.033,engine_ignition
p14707024B,2020-04-01,9.038,engine_ignition
E-1571710h,2020-01-01,1.144,engine_fuel
E-1571710h,2020-01-02,-7.498,engine_fuel
E-1571710h,2020-01-03,-6.645,engine_fuel
E-1571710h,2020-01-04,-4.945,engine_fuel
E-1571710h,2020-01-05,-2.494,engine_fuel
E-1571710h,2020-01-06,3.854,engine_fuel
E-1571710h,2020-01-07,1.369,engine_fuel
E-1571710h,2020-01-08,-6.198,engine_fuel
E-1571710h,2020-01-09,-1.156,engine_fuel
E-1571710h,2020-01-10,-5.044,engine_fuel
E-1571710h,2020-01-11,-7.498,engine_fuel
E-1571710h,2020-01-12,-4.683,engine_fuel
E-1571710h,2020-01-13,-7.676,engine_fuel
E-1571710h,2020-01-14,-10.212,engine_fuel
E-1571710h,2020-01-15,-6.165,engine_fuel
E-1571710h,2020-01-16,-2.073,engine_fuel
E-1571710h,2020-01-17,-4.447,engine_fuel
E-1571710h,2020-01-18,4.13,engine_fuel
E-1571710h,2020-01-19,2.383,engine_fuel
E-1571710h,2020-01-20,8.467,engine_fuel
E-1571710h,2020-01-21,9.6,engine_fuel
E-1571710h,2020-01-22,13.386,engine_fuel
E-1571710h,2020-01-23,15.186,engine_fuel
E-1571710h,2020-01-24,17.908,engine_fuel
E-1571710h,2020-01-25,22.2,engine_fuel
E-1571710h,2020-01-26,22.025,engine_fuel
E-1571710h,2020-01-27,22.941,engine_fuel
E-1571710h,2020-01-28,23.594,engine_fuel
E-1571710h,2020-01-29,27.38,engine_fuel
